track_id,release_id,work_id,version_id,artist_id,artist_name,song_name,album_name,track_position,row_type,release_date,release_category,edition_type,version_type,source_release_id,duration_seconds,spotify_url,youtube_url
trk_ac518a30a6a2,rel_134ec87b426e,wrk_64fc4a375cfa,ver_bad37bb6bc8c,art_7d9ac9826241,Parliament,Livin' The Life / The Silent Boatman,Livin' The Life,,single,1970,original,standard,same_master,,344,https://open.spotify.com/track/3RGU9o37TPK8D7vNx1lMar,https://www.youtube.com/playlist?list=PL-UWPlRIl68ouync16cxXQMs8jMuR6IEb
trk_8bd51ccf858f,rel_aec714c79611,wrk_83d7c35de9c3,ver_95505213bf7c,art_7d9ac9826241,Parliament,Red Hot Mama / Little Ole Country Boy,Red Hot Mama,,single,1971-05,original,standard,same_master,,216,,https://www.youtube.com/playlist?list=PL-UWPlRIl68ouync16cxXQMs8jMuR6IEb
trk_c46e321f3b8d,rel_333952d79085,wrk_c27d33f7270a,ver_c18b25b7e6a1,art_7d9ac9826241,Parliament,Breakdown / Little Ole Country Boy,Breakdown,,single,1971-07,original,standard,same_master,,216,,https://www.youtube.com/playlist?list=PL-UWPlRIl68ouync16cxXQMs8jMuR6IEb
trk_2241bed04672,rel_6c646d370cd3,wrk_8dd8f193b435,ver_680188ecb58e,art_d2906652eb5d,Funkadelic,Maggot Brain,Maggot Brain,,album,1971,original,standard,same_master,,,https://open.spotify.com/album/3ywVzrwMQ3Kq43N9zBdBQm,https://www.youtube.com/watch?v=a9MgoRIXEqc
trk_d693b799dd5e,rel_6c646d370cd3,wrk_8dd8f193b435,ver_ae245ed7e49f,art_d2906652eb5d,Funkadelic,Maggot Brain,Maggot Brain,1/7,track,1971,original,standard,same_master,,619,https://open.spotify.com/track/5WJU527RQNyMLuKecjsL8V,
trk_bd8f22e1a73a,rel_6c646d370cd3,wrk_37fa4259c961,ver_78b7fd3752da,art_d2906652eb5d,Funkadelic,Can You Get To That,Maggot Brain,2/7,track,1971,original,standard,same_master,,170,https://open.spotify.com/track/5lc9L9FeLBwlJPgEbq9uEw,https://www.youtube.com/watch?v=dAK2j27fwO0
trk_2847a7652bf9,rel_6c646d370cd3,wrk_daac031a4935,ver_c0cdaa98b70c,art_d2906652eb5d,Funkadelic,Hit It And Quit It,Maggot Brain,3/7,track,1971,original,standard,same_master,,230,https://open.spotify.com/track/2w7R3CQgvl8PIKJlwtT9Mv,https://www.youtube.com/watch?v=pgasGeWuYdE
trk_9580a59d0c85,rel_6c646d370cd3,wrk_639ea540f96a,ver_40e848b4ec57,art_d2906652eb5d,Funkadelic,"You And Your Folks, Me And My Folks",Maggot Brain,4/7,track,1971,original,standard,same_master,,217,https://open.spotify.com/track/1alxqrqIYG7YIlaCmwzl6p,https://www.youtube.com/watch?v=LsbmvoVpMfc
trk_8c71ad8948fb,rel_6c646d370cd3,wrk_b31889e90c9f,ver_ac50c3438319,art_d2906652eb5d,Funkadelic,Super Stupid,Maggot Brain,5/7,track,1971,original,standard,same_master,,237,https://open.spotify.com/track/2X6qfjDzhKQA7UqhzyJrQP,https://www.youtube.com/watch?v=NVcEVrZBCfQ
trk_fa92fe16faef,rel_6c646d370cd3,wrk_b1b11a500f60,ver_da038827ae6e,art_d2906652eb5d,Funkadelic,Back In Our Minds,Maggot Brain,6/7,track,1971,original,standard,same_master,,158,https://open.spotify.com/track/25XlPV3Khx2RVhwCBC6HNe,https://www.youtube.com/watch?v=DzK0eFqAuUQ
trk_e1c47aad3af6,rel_6c646d370cd3,wrk_faa0df397efd,ver_721cb21f0aeb,art_d2906652eb5d,Funkadelic,Wars Of Armageddon,Maggot Brain,7/7,track,1971,original,standard,same_master,,583,https://open.spotify.com/track/5kyqgKXp6HdMXdNMsp22EJ,https://www.youtube.com/watch?v=NVcEVrZBCfQ
trk_744c31471114,rel_8b43bbfa85ed,wrk_8dd8f193b435,ver_680188ecb58e,art_d2906652eb5d,Funkadelic,Maggot Brain,Maggot Brain,1/7,track,1971,reissue,standard,same_master,,,https://open.spotify.com/track/2t5GyUfFoZg3E8ak3i7dVP,https://www.youtube.com/watch?v=a9MgoRIXEqc
trk_7538ad3535e8,rel_757bea28f7a0,wrk_ae52569d58d1,ver_f91028b5524a,art_5830246e791b,Ruth Copeland,I Am What I Am,I Am What I Am,,album,1971,original,standard,same_master,,,https://open.spotify.com/album/4uPaSB8fXp9KebcCCdi3LH,https://www.youtube.com/playlist?list=PLvrgPNYvBRMz1kcexcaAL_nmZslBCfDX9
trk_d612b69be9f9,rel_757bea28f7a0,wrk_d852766297eb,ver_72d7632d9aee,art_5830246e791b,Ruth Copeland,The Medal,I Am What I Am,1/7,track,1971,original,standard,same_master,,,https://open.spotify.com/track/4bNuPt2IRQUttLs4vqp48Z,
trk_1bbfed587c94,rel_757bea28f7a0,wrk_e28ac3178c03,ver_c9f543670ebc,art_5830246e791b,Ruth Copeland,Cryin' Has Made Me Stronger,I Am What I Am,2/7,track,1971,original,standard,same_master,,,https://open.spotify.com/track/12f0FHBpSPugkGlPxQAiTe,
trk_3a115facb355,rel_757bea28f7a0,wrk_6653466ae34c,ver_5c7b292c1b7f,art_5830246e791b,Ruth Copeland,Hare Krishna,I Am What I Am,3/7,track,1971,original,standard,same_master,,,https://open.spotify.com/track/43GBldj7RLP5P10ZPOc0DG,
trk_ebb80ffe50bf,rel_757bea28f7a0,wrk_9b9cb1ce9d6e,ver_027e0347c5c3,art_5830246e791b,Ruth Copeland,Suburban Family Lament,I Am What I Am,4/7,track,1971,original,standard,same_master,,,https://open.spotify.com/track/6HpU2N5soe8aWjKqFkpNoP,
trk_5e8b3f74010e,rel_757bea28f7a0,wrk_5f1ac4f415a3,ver_35c28af42d87,art_5830246e791b,Ruth Copeland,Play With Fire,I Am What I Am,5/7,track,1971,original,standard,same_master,,,https://open.spotify.com/track/2g1G1rZbsc8ItQE1BQki9y,
trk_edbb63deb023,rel_757bea28f7a0,wrk_cb41c4090161,ver_4fc6ff4139a8,art_5830246e791b,Ruth Copeland,Don't You Wish You Had (What You Had When You Had It?),I Am What I Am,6/7,track,1971,original,standard,same_master,,,https://open.spotify.com/track/1IMUpD2MFonN4BlFrI1xYb,
trk_b035e2e6a7b8,rel_757bea28f7a0,wrk_69e537e77549,ver_1cc39a530849,art_5830246e791b,Ruth Copeland,Gimme Shelter,I Am What I Am,7/7,track,1971,original,standard,same_master,,,https://open.spotify.com/track/6DECdFdY30HinYxzQN6JEX,
trk_36a726557c08,rel_959ecd0cf45e,wrk_e8202b82a4af,ver_3d8994b53296,art_d2906652eb5d,Funkadelic,Can You Get To That / Back In Our Minds,Can You Get To That,,single,1971,original,standard,same_master,,170,https://open.spotify.com/track/5lc9L9FeLBwlJPgEbq9uEw,https://www.youtube.com/watch?v=dAK2j27fwO0
trk_e8b2ad7f7e92,rel_31320ae6ba98,wrk_e46a6b2c7698,ver_d719458642d8,art_afaa327b28e2,House Guests,What So Never The Dance pt. 1 / What So Never The Dance pt. 2,What So Never The Dance,,album,1971-12,original,standard,same_master,,,,
trk_0fec41713fbc,rel_6da5869ec0c4,wrk_0f92aa289e14,ver_0a838547399a,art_afaa327b28e2,House Guests,My Mind Set Me Free pt. 1 / My Mind Set Me Free pt. 2,My Mind Set Me Free,,album,1971-12,original,standard,same_master,,,,
trk_46d132048cb7,rel_04b6a2d1a753,wrk_989f27b5f46d,ver_0f2f7e932d83,art_723201cb1267,U.S. music with Funkadelic,I Miss My Baby / Baby I Owe You Something Good,I Miss My Baby,,single,1972,original,standard,same_master,,349,https://open.spotify.com/track/5JN6pR0b73JVoQS52ELCEk,https://www.youtube.com/watch?v=5-JJJ12Q-5E
trk_403649618e61,rel_17652ceafe09,wrk_ba742571e5b2,ver_75286ab8580f,art_d2906652eb5d,Funkadelic,Hit It And Quit It / A Whole Lot Of BS,Hit It And Quit It,,single,1972,original,standard,same_master,,,https://open.spotify.com/track/1KY5uAJN6rAnasQEIxNlaJ,https://www.youtube.com/watch?v=pgasGeWuYdE
trk_6e787f1e5305,rel_e0f577f2dbea,wrk_4c9503fb457c,ver_42fc7807adfe,art_7d9ac9826241,Parliament,Come In Out Of The Rain / Little Ole Country Boy,Come In Out Of The Rain,,single,1972,original,standard,same_master,,348,,https://www.youtube.com/playlist?list=PL-UWPlRIl68ouync16cxXQMs8jMuR6IEb
trk_2738669d7744,rel_e0f577f2dbea,wrk_310217c941ab,ver_d4a7e8bbf310,art_7d9ac9826241,Parliament,Come In Out Of The Rain,Come In Out Of The Rain,,single,1972,original,standard,remix_or_edit,,177,https://open.spotify.com/track/1sT6y1bm7SwDENl0pSFbNA,https://www.youtube.com/playlist?list=PL-UWPlRIl68ouync16cxXQMs8jMuR6IEb
trk_05e9ee4d7037,rel_7d2497038db9,wrk_4a96640ba5d3,ver_4c670db84b40,art_d2906652eb5d,Funkadelic,America Eats Its Young,America Eats Its Young,,album,1972-05,original,standard,same_master,,,https://open.spotify.com/album/3sAlsqGMcElzHHSYd1jhiY,https://www.youtube.com/watch?v=Y5KZbGGLOGk
trk_6be12b9e3239,rel_7d2497038db9,wrk_87ed9786705d,ver_8afdb0ec0a7e,art_d2906652eb5d,Funkadelic,You Hit the Nail on the Head,America Eats Its Young,1/14,track,1972-05,original,standard,same_master,,431,https://open.spotify.com/track/67RGFA8cwln0HYEL0LwFo8,
trk_fcce4e616618,rel_7d2497038db9,wrk_aaa6af9ab8a1,ver_46618e1d93da,art_d2906652eb5d,Funkadelic,"If You Don't Like the Effects, Don't Produce the Cause",America Eats Its Young,2/14,track,1972-05,original,standard,same_master,,,https://open.spotify.com/track/62rvld312MCsWjngKsrU1K,https://www.youtube.com/watch?v=wkA7ok5MySk
trk_f18b0539b9da,rel_7d2497038db9,wrk_a2367234cc3a,ver_1ade81a1229c,art_d2906652eb5d,Funkadelic,Everybody Is Going to Make It This Time,America Eats Its Young,3/14,track,1972-05,original,standard,same_master,,,https://open.spotify.com/track/1tOOh9HR7lTErpCm8oKzFN,https://www.youtube.com/watch?v=sp93s2nmUhU
trk_f5e2bbed78af,rel_7d2497038db9,wrk_8b6f55253193,ver_e9d1e9cc7c7e,art_d2906652eb5d,Funkadelic,A Joyful Process,America Eats Its Young,4/14,track,1972-05,original,standard,same_master,,,https://open.spotify.com/track/12XwZRIizsosodfqHyEP9s,https://www.youtube.com/watch?v=eCl0Ky-3qkM
trk_709954bbc5a5,rel_7d2497038db9,wrk_9b2789343da4,ver_ba010eb2d71f,art_d2906652eb5d,Funkadelic,We Hurt Too,America Eats Its Young,5/14,track,1972-05,original,standard,same_master,,,https://open.spotify.com/track/4LdKKZbyqFDBw6WLcuSNyM,https://www.youtube.com/watch?v=Y5KZbGGLOGk
trk_ec307013e1e2,rel_7d2497038db9,wrk_eae9bb1eb62e,ver_ec283c5abde5,art_d2906652eb5d,Funkadelic,Loose Booty,America Eats Its Young,6/14,track,1972-05,original,standard,same_master,,,https://open.spotify.com/track/0ycCUxj18ReKqnLaf8Gtuz,https://www.youtube.com/watch?v=uJA5XSD56a8
trk_2e2f905311a7,rel_7d2497038db9,wrk_4fcdba86619c,ver_353a85b78964,art_d2906652eb5d,Funkadelic,Philmore,America Eats Its Young,7/14,track,1972-05,original,standard,same_master,,,https://open.spotify.com/track/5Y3eeHBoj0rAfwPe5STQin,https://www.youtube.com/watch?v=Ty4aI32_9yQ
trk_9cce0bbce9af,rel_7d2497038db9,wrk_5f63d6bf5476,ver_794deca2cf45,art_d2906652eb5d,Funkadelic,I Call My Baby Pussycat,America Eats Its Young,8/14,track,1972-05,original,standard,same_master,,169,https://open.spotify.com/track/4LbeV41y8D5TT6my2pdVEQ,
trk_d7ba44a1422d,rel_7d2497038db9,wrk_4a96640ba5d3,ver_4c670db84b40,art_d2906652eb5d,Funkadelic,America Eats Its Young,America Eats Its Young,9/14,track,1972-05,original,standard,same_master,,,https://open.spotify.com/track/7qRzUqtHGcCmiy8x2YrPHr,
trk_b1ad30b5d27d,rel_7d2497038db9,wrk_241ce9c1490c,ver_2c61d5a3dd20,art_d2906652eb5d,Funkadelic,Biological Speculation,America Eats Its Young,10/14,track,1972-05,original,standard,same_master,,186,https://open.spotify.com/track/1S4igP7OpCUIEC5l75DssU,https://www.youtube.com/watch?v=Y5KZbGGLOGk
trk_d6a9a5d09cf2,rel_7d2497038db9,wrk_b1d8cbe561b5,ver_9220bf75c017,art_d2906652eb5d,Funkadelic,That Was My Girl,America Eats Its Young,11/14,track,1972-05,original,standard,same_master,,,https://open.spotify.com/track/6N5JWidmyfMwvethfgUkbw,https://www.youtube.com/watch?v=Y5KZbGGLOGk
trk_06594e9ef534,rel_7d2497038db9,wrk_3ed0f8f9e5f6,ver_9a32ff60a18a,art_d2906652eb5d,Funkadelic,Balance,America Eats Its Young,12/14,track,1972-05,original,standard,same_master,,,https://open.spotify.com/track/2pqDA40ebFXwZOCDJHz16v,https://www.youtube.com/watch?v=Y5KZbGGLOGk
trk_721c600b1768,rel_7d2497038db9,wrk_c3bb72239c08,ver_f560c1302235,art_d2906652eb5d,Funkadelic,Miss Lucifer's Love,America Eats Its Young,13/14,track,1972-05,original,standard,same_master,,,https://open.spotify.com/track/1cEx5vAgjaVUhjIS668feL,https://www.youtube.com/watch?v=d9OBf0KEKqg
trk_1fce60bfe382,rel_7d2497038db9,wrk_82f13676889a,ver_cdb79484be2a,art_d2906652eb5d,Funkadelic,Wake Up,America Eats Its Young,14/14,track,1972-05,original,standard,same_master,,,https://open.spotify.com/track/1pGW2P8jrq7HRCHi1fbnAj,https://www.youtube.com/watch?v=1fs5ziMI1sI
trk_014cde9e124c,rel_7d2497038db9,wrk_9e716ced8353,ver_c3ad13ee90a6,art_d2906652eb5d,Funkadelic,Pussy,America Eats Its Young,8/14,track,1972-05,original,standard,same_master,,309,,
trk_53a99c5626a8,rel_61fd43fffb7c,wrk_4a96640ba5d3,ver_4c670db84b40,art_d2906652eb5d,Funkadelic,America Eats Its Young,America Eats Its Young,9/14,track,1972-05,reissue,standard,same_master,,,https://open.spotify.com/track/7qRzUqtHGcCmiy8x2YrPHr,https://www.youtube.com/watch?v=Y5KZbGGLOGk
trk_e7424b3e3548,rel_833c0ea43419,wrk_e11fe83dd225,ver_9a8a6dbe913d,art_d2906652eb5d,Funkadelic,Loose Booty / A Joyful Process,Loose Booty,,single,1972,original,standard,same_master,,,https://open.spotify.com/track/0ycCUxj18ReKqnLaf8Gtuz,https://www.youtube.com/watch?v=uJA5XSD56a8
trk_09abdc8a3a61,rel_69647fe9982c,wrk_c1acf9e46f51,ver_1b13b52c07ce,art_054fe1c6cdf8,The J.B.'s,Food For Thought,Food For Thought,,album,1972-06,original,standard,same_master,,,https://open.spotify.com/album/7MujsVJBUL1A1zieezqofq,
trk_4f4b93a54224,rel_69647fe9982c,wrk_e49e77776e5e,ver_8dfac9b7ae13,art_054fe1c6cdf8,The J.B.'s,Pass The Peas,Food For Thought,1/11,track,1972-06,original,standard,same_master,,,https://open.spotify.com/track/1HIVfg0DlnTzOQxujKS1M4,https://www.youtube.com/watch?v=7L_Ty_n1n_w
trk_a41fe8288021,rel_69647fe9982c,wrk_85b6698cba30,ver_9a0511a2aef1,art_054fe1c6cdf8,The J.B.'s,Gimme Some More,Food For Thought,2/11,track,1972-06,original,standard,same_master,,,https://open.spotify.com/track/1NXyoATCYylbjSDFe8FHbJ,
trk_b19102749537,rel_69647fe9982c,wrk_dfd8d570e77b,ver_7723f6d631a9,art_054fe1c6cdf8,The J.B.'s,To My Brother,Food For Thought,3/11,track,1972-06,original,standard,same_master,,,https://open.spotify.com/track/1MDo6fF5aPVVvfIELBMgWl,
trk_638a0bd65e99,rel_69647fe9982c,wrk_eb2763aba4fa,ver_83440c29fd6c,art_054fe1c6cdf8,The J.B.'s,Wine Spot,Food For Thought,4/11,track,1972-06,original,standard,same_master,,,https://open.spotify.com/track/2RHuJFiOHvxHBsXilqWip4,
trk_f6291c373a4e,rel_69647fe9982c,wrk_00f7eb0228ad,ver_9ec632e94efb,art_054fe1c6cdf8,The J.B.'s,Hot Pants Road,Food For Thought,5/11,track,1972-06,original,standard,same_master,,193,https://open.spotify.com/track/6YYy6cE5nvb7HsD975BR3H,
trk_f98e9b29d19b,rel_69647fe9982c,wrk_bcd071a2e7b6,ver_ee0787660544,art_054fe1c6cdf8,The J.B.'s,The Grunt,Food For Thought,6/11,track,1972-06,original,standard,same_master,,238,https://open.spotify.com/track/1DVpPAU2rReoyUk5Zfrmox,
trk_9d7b6c853324,rel_69647fe9982c,wrk_f62ec278cbe0,ver_247d240be69c,art_054fe1c6cdf8,The J.B.'s,Blessed Blackness,Food For Thought,7/11,track,1972-06,original,standard,same_master,,194,https://open.spotify.com/track/5p1K5ApHnLzertZJPbhUv5,
trk_57ed5efae964,rel_69647fe9982c,wrk_4af5557612e4,ver_72698de5930f,art_054fe1c6cdf8,The J.B.'s,Escape-ism (Part 1),Food For Thought,8/11,track,1972-06,original,standard,same_master,,234,,
trk_502f8ad9c7d1,rel_69647fe9982c,wrk_86d72fb8194b,ver_30748fc605bd,art_054fe1c6cdf8,The J.B.'s,Escape-ism (Part 2),Food For Thought,9/11,track,1972-06,original,standard,same_master,,139,,
trk_825dc165bbb7,rel_69647fe9982c,wrk_dba9f23d1bb2,ver_2cbbf789feff,art_054fe1c6cdf8,The J.B.'s,Theme From King Heroin,Food For Thought,10/11,track,1972-06,original,standard,same_master,,175,https://open.spotify.com/track/54BPqIsWWTNAobENZD1bQA,
trk_4986df8ab35b,rel_69647fe9982c,wrk_b09a6a3276b6,ver_31bd591fcc09,art_054fe1c6cdf8,The J.B.'s,These Are The J.B.'s,Food For Thought,11/11,track,1972-06,original,standard,same_master,,253,https://open.spotify.com/track/0oKWt2gJTUWJTzG86XyGIZ,
trk_37cd4f1ef0ac,rel_a0aa340c6f68,wrk_b1cccdfcd942,ver_dd9dce8b31c7,art_2cf0568f6e52,Bootsy Phelps And The Complete Strangers,Fun In Your Thang pt. 1 / Fun In Your Thang pt. 2,Fun In Your Thang,,single,1972,original,standard,same_master,,188,,
trk_e8eab10b33ce,rel_2142b1b84fde,wrk_b178cbbf8ae4,ver_f3766ef479f1,art_1534e0b818ca,Bootsy Phelps And Gary,Together In Heaven pt. 1 / Together In Heaven pt. 2,Together In Heaven,,single,1972,original,standard,same_master,,264,,
trk_465576346703,rel_252d75076e4e,wrk_9a9320a70e7e,ver_d16ed7c812fb,art_d2906652eb5d,Funkadelic,Cosmic Slop,Cosmic Slop,,album,1973-07,original,standard,same_master,,,https://open.spotify.com/album/49hvcA7jIUDu41njTP17uL,https://www.youtube.com/watch?v=FsIqDxssLYg
trk_e83fab718e5b,rel_252d75076e4e,wrk_9b3b3dc1f39c,ver_524738eb63bf,art_d2906652eb5d,Funkadelic,Nappy Dugout,Cosmic Slop,1/9,track,1973-07,original,standard,same_master,,,https://open.spotify.com/track/70b4lMFht6tcGMdBIpCUOr,https://www.youtube.com/watch?v=9S-3ukL4KPA
trk_a922f3ad1a1e,rel_252d75076e4e,wrk_1565d21aa576,ver_5248aae55831,art_d2906652eb5d,Funkadelic,You Can't Miss What You Can't Measure,Cosmic Slop,2/9,track,1973-07,original,standard,same_master,,187,https://open.spotify.com/track/1PVoNWhUqBhiGWmeY0tWsP,https://www.youtube.com/watch?v=6AvmgYHguWk
trk_bd13f710618e,rel_252d75076e4e,wrk_965b85ab19e7,ver_246f3e76e5ca,art_d2906652eb5d,Funkadelic,March to the Witch's Castle,Cosmic Slop,3/9,track,1973-07,original,standard,same_master,,,https://open.spotify.com/track/6gAU8J61L24z4rBFejqvgY,https://www.youtube.com/watch?v=Ks730Lg5Vu0
trk_848d4d3a5e5d,rel_252d75076e4e,wrk_6a959fd5a14c,ver_0e91c3e970c2,art_d2906652eb5d,Funkadelic,Let's Make It Last,Cosmic Slop,4/9,track,1973-07,original,standard,same_master,,,https://open.spotify.com/track/0xH8TVarCiFsbhaZ5IAzHF,https://www.youtube.com/watch?v=UEGeoNxuZyc
trk_e78d8d5a76ac,rel_252d75076e4e,wrk_9a9320a70e7e,ver_cc91809533c7,art_d2906652eb5d,Funkadelic,Cosmic Slop,Cosmic Slop,5/9,track,1973-07,original,standard,same_master,,320,https://open.spotify.com/track/478FHQ6YYOkBlMhV3gOI7R,
trk_9906fd5dff02,rel_252d75076e4e,wrk_b53986217fdc,ver_df2805b31002,art_d2906652eb5d,Funkadelic,No Compute,Cosmic Slop,6/9,track,1973-07,original,standard,same_master,,,https://open.spotify.com/track/0qdjSnAXUoiS47QOYff7yl,https://www.youtube.com/watch?v=iGJXKd_BMvY
trk_262031f20b51,rel_252d75076e4e,wrk_7446ae93ef7d,ver_0bb642ec86a0,art_d2906652eb5d,Funkadelic,This Broken Heart,Cosmic Slop,7/9,track,1973-07,original,standard,same_master,,,https://open.spotify.com/track/5HCuPOValR29Kvq55nStJ4,https://www.youtube.com/watch?v=D7WU4rHcjP8
trk_de6b055522ee,rel_252d75076e4e,wrk_99c3a3919647,ver_86357816e9eb,art_d2906652eb5d,Funkadelic,Trash A-Go-Go,Cosmic Slop,8/9,track,1973-07,original,standard,same_master,,148,https://open.spotify.com/track/0kTjtAucaZtNwtZ7TLLdbU,
trk_eb47eb1423a5,rel_252d75076e4e,wrk_24dd9a416025,ver_5788c25b8488,art_d2906652eb5d,Funkadelic,Can't Stand the Strain,Cosmic Slop,9/9,track,1973-07,original,standard,same_master,,,https://open.spotify.com/track/15K9zgTDjBbqJPGY3rQiko,https://www.youtube.com/watch?v=VjspNpCrYm0
trk_e62b7ce9148b,rel_252d75076e4e,wrk_0a2443875030,ver_36ec59c2c882,art_d2906652eb5d,Funkadelic,Trash-A-Go-Go,Cosmic Slop,8/9,track,1973-07,original,standard,same_master,,148,https://open.spotify.com/track/0kTjtAucaZtNwtZ7TLLdbU,https://www.youtube.com/watch?v=FsIqDxssLYg
trk_2b651a16d4f4,rel_6e4bf71f2584,wrk_9a9320a70e7e,ver_cc91809533c7,art_d2906652eb5d,Funkadelic,Cosmic Slop,Cosmic Slop,5/9,track,1973-07,reissue,standard,same_master,,320,https://open.spotify.com/track/4ZdqnIpnuiC5Z4C88HAD7T,https://www.youtube.com/watch?v=FsIqDxssLYg
trk_e0c9d1099045,rel_64898129d416,wrk_291b34480d06,ver_c357aaa3eb7b,art_d2906652eb5d,Funkadelic,Cosmic Slop / If You Don't Like The Effect Don't Produce The Cause,Cosmic Slop,,single,1973,original,standard,same_master,,320,,https://www.youtube.com/watch?v=FsIqDxssLYg
trk_8e5904fd4be3,rel_505806cf3273,wrk_84b20c252089,ver_79e1b8541e68,art_7d9ac9826241,Parliament,Up for the Down Stroke,Up for the Down Stroke,,album,1973,original,standard,same_master,,,https://open.spotify.com/album/0IRk4Z8Tb7VCHFBXBQ96I4,https://www.youtube.com/watch?v=SWN0q32Zqm0
trk_00fe0f455f66,rel_505806cf3273,wrk_84b20c252089,ver_31a401cd0405,art_7d9ac9826241,Parliament,Up for the Down Stroke,Up for the Down Stroke,1/8,track,1973,original,standard,same_master,,308,https://open.spotify.com/track/7bQ3ANugLPZCPsRl8le3VQ,
trk_bd2f5cb67cda,rel_505806cf3273,wrk_64f59f0e7f6e,ver_1b9d2813fa9f,art_7d9ac9826241,Parliament,Testify,Up for the Down Stroke,2/8,track,1973,original,standard,same_master,,243,https://open.spotify.com/track/7yi6kMxifwL7OyC7AHhk1S,https://www.youtube.com/watch?v=SWN0q32Zqm0
trk_bd8599490e5e,rel_505806cf3273,wrk_330cdf3be84d,ver_495285bd1f42,art_7d9ac9826241,Parliament,The Goose,Up for the Down Stroke,3/8,track,1973,original,standard,same_master,,,https://open.spotify.com/track/4rKkw7C7vmAnxVZwkn71Nf,https://www.youtube.com/watch?v=SWN0q32Zqm0
trk_67d14627d130,rel_505806cf3273,wrk_e90d1375d7c1,ver_27aaf4d52172,art_7d9ac9826241,Parliament,I Can Move You (If You Let Me),Up for the Down Stroke,4/8,track,1973,original,standard,same_master,,,https://open.spotify.com/track/5tUoHImxf5K6qqKeJuz3Pa,https://www.youtube.com/watch?v=SWN0q32Zqm0
trk_f4383f108414,rel_505806cf3273,wrk_e468d0759993,ver_d0892a962711,art_7d9ac9826241,Parliament,"I Just Got Back (From the Fantasy, Ahead of Our Time in the Four Lands of Ellet)",Up for the Down Stroke,5/8,track,1973,original,standard,same_master,,,,https://www.youtube.com/watch?v=SWN0q32Zqm0
trk_036f4ecccc4c,rel_505806cf3273,wrk_2c7bd34cee44,ver_9d6d0bce8c18,art_7d9ac9826241,Parliament,All Your Goodies Are Gone,Up for the Down Stroke,6/8,track,1973,original,standard,same_master,,303,https://open.spotify.com/track/3NTtm9c3VfQPnX316l8zst,https://www.youtube.com/watch?v=SWN0q32Zqm0
trk_7b0721fa0776,rel_505806cf3273,wrk_119b429969f6,ver_e277ed36ebc8,art_7d9ac9826241,Parliament,Whatever Makes Baby Feel Good,Up for the Down Stroke,7/8,track,1973,original,standard,same_master,,356,https://open.spotify.com/track/6dz9fzdZSMetewRw0O2uPO,https://www.youtube.com/watch?v=SWN0q32Zqm0
trk_a4073a508a0a,rel_505806cf3273,wrk_dfc8e9d7143a,ver_aa95e3eb5516,art_7d9ac9826241,Parliament,Presence of a Brain,Up for the Down Stroke,8/8,track,1973,original,standard,same_master,,,https://open.spotify.com/track/2fna8prQZD73VQ3p2aDEvP,https://www.youtube.com/watch?v=SWN0q32Zqm0
