release_id,track_position,person_name,person_name_variant,role,discogs_artist_id,discogs_release_id,source
rel_505806cf3273,B3,Eddie Hazel,E. Hazel,Written-By,230473,15946,discogs
rel_505806cf3273,B3,George Clinton,G. Clinton,Written-By,29262,15946,discogs
rel_505806cf3273,B4,Garry Shider,C. Shider,Written-By,156375,15946,discogs
rel_505806cf3273,B4,George Clinton,G. Clinton,Written-By,29262,15946,discogs
rel_ad59e6261fa7,A1,Bernie Worrell,B. Worrell,Written-By,33708,15946,discogs
rel_ad59e6261fa7,A1,Bootsy Collins,W. Collins,Written-By,24072,15946,discogs
rel_ad59e6261fa7,A1,Fuzzy Haskins,C. Haskens,Written-By,143516,15946,discogs
rel_ad59e6261fa7,A1,George Clinton,G. Clinton,Written-By,29262,15946,discogs
rel_ad59e6261fa7,A2,Daron Taylor,D. Taylor,Written-By,732605,15946,discogs
rel_ad59e6261fa7,A2,George Clinton,G. Clinton,Written-By,29262,15946,discogs
rel_ad59e6261fa7,A3,Eddie Hazel,E. Hazel,Written-By,230473,15946,discogs
rel_ad59e6261fa7,A3,George Clinton,G. Clinton,Written-By,29262,15946,discogs
rel_ad59e6261fa7,A4,Bernie Worrell,B. Worell,Written-By,33708,15946,discogs
rel_ad59e6261fa7,A4,Bootsy Collins,W. Collins,Written-By,24072,15946,discogs
rel_ad59e6261fa7,A4,Cordell Mosson,C. Mosson,Written-By,215449,15946,discogs
rel_ad59e6261fa7,A4,George Clinton,G. Clinton,Written-By,29262,15946,discogs
rel_ad59e6261fa7,B1,Peter Chase,,Written-By,410278,15946,discogs
rel_ad59e6261fa7,B2,Billy Nelson,W. Nelson,Written-By,215306,15946,discogs
rel_ad59e6261fa7,B2,Fuzzy Haskins,C. Haskins,Written-By,143516,15946,discogs
rel_ad59e6261fa7,B2,George Clinton,G. Clinton,Written-By,29262,15946,discogs
rel_ad59e6261fa7,B3,Eddie Hazel,E. Hazel,Written-By,230473,15946,discogs
rel_ad59e6261fa7,B3,George Clinton,G. Clinton,Written-By,29262,15946,discogs
rel_ad59e6261fa7,B4,Garry Shider,C. Shider,Written-By,156375,15946,discogs
rel_ad59e6261fa7,B4,George Clinton,G. Clinton,Written-By,29262,15946,discogs
rel_d7ec9890c549,A1,Bernie Worrell,B. Worrell,Written-By,33708,15946,discogs
rel_d7ec9890c549,A1,Bootsy Collins,W. Collins,Written-By,24072,15946,discogs
rel_d7ec9890c549,A1,Fuzzy Haskins,C. Haskens,Written-By,143516,15946,discogs
rel_d7ec9890c549,A1,George Clinton,G. Clinton,Written-By,29262,15946,discogs
rel_d7ec9890c549,A2,Daron Taylor,D. Taylor,Written-By,732605,15946,discogs
rel_d7ec9890c549,A2,George Clinton,G. Clinton,Written-By,29262,15946,discogs
rel_d7ec9890c549,A3,Eddie Hazel,E. Hazel,Written-By,230473,15946,discogs
rel_d7ec9890c549,A3,George Clinton,G. Clinton,Written-By,29262,15946,discogs
rel_d7ec9890c549,A4,Bernie Worrell,B. Worell,Written-By,33708,15946,discogs
rel_d7ec9890c549,A4,Bootsy Collins,W. Collins,Written-By,24072,15946,discogs
rel_d7ec9890c549,A4,Cordell Mosson,C. Mosson,Written-By,215449,15946,discogs
rel_d7ec9890c549,A4,George Clinton,G. Clinton,Written-By,29262,15946,discogs
rel_d7ec9890c549,B1,Peter Chase,,Written-By,410278,15946,discogs
rel_d7ec9890c549,B2,Billy Nelson,W. Nelson,Written-By,215306,15946,discogs
rel_d7ec9890c549,B2,Fuzzy Haskins,C. Haskins,Written-By,143516,15946,discogs
rel_d7ec9890c549,B2,George Clinton,G. Clinton,Written-By,29262,15946,discogs
rel_d7ec9890c549,B3,Eddie Hazel,E. Hazel,Written-By,230473,15946,discogs
rel_d7ec9890c549,B3,George Clinton,G. Clinton,Written-By,29262,15946,discogs
rel_d7ec9890c549,B4,Garry Shider,C. Shider,Written-By,156375,15946,discogs
rel_d7ec9890c549,B4,George Clinton,G. Clinton,Written-By,29262,15946,discogs
rel_71c8f5c74c39,,George Clinton,,Producer,29262,437684,discogs
rel_71c8f5c74c39,1-01,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_71c8f5c74c39,1-01,Garry Shider,G. Shider,Written-By,156375,437684,discogs
rel_71c8f5c74c39,1-01,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,1-01,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,1-01,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,1-02,Bernie Worrell,B. Worrell,Written-By,33708,437684,discogs
rel_71c8f5c74c39,1-02,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_71c8f5c74c39,1-02,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,1-02,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,1-02,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,1-03,Bernie Worrell,B. Worrell,Written-By,33708,437684,discogs
rel_71c8f5c74c39,1-03,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_71c8f5c74c39,1-03,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,1-03,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,1-03,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,1-04,Bernie Worrell,B. Worrell,Written-By,33708,437684,discogs
rel_71c8f5c74c39,1-04,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_71c8f5c74c39,1-04,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,1-04,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,1-04,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,1-05,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_71c8f5c74c39,1-05,Junie Morrison,W. Morrison,Written-By,67807,437684,discogs
rel_71c8f5c74c39,1-05,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,1-05,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,1-06,Bernie Worrell,B. Worrell,Written-By,33708,437684,discogs
rel_71c8f5c74c39,1-06,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,1-06,Jerome Brailey,J. Brailey,Written-By,48146,437684,discogs
rel_71c8f5c74c39,1-06,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,1-06,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,1-07,Bernie Worrell,B. Worrell,Written-By,33708,437684,discogs
rel_71c8f5c74c39,1-07,Eddie Hazel,E. Hazel,Written-By,230473,437684,discogs
rel_71c8f5c74c39,1-07,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,1-07,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,1-07,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,1-08,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,1-08,Grace Cook,G. Cooke,Written-By,717258,437684,discogs
rel_71c8f5c74c39,1-08,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,1-08,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,1-09,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,1-09,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,1-09,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,2-01,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,2-01,Michael Hampton,M. Hampton,Written-By,55917,437684,discogs
rel_71c8f5c74c39,2-01,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,2-01,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,2-02,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_71c8f5c74c39,2-02,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,2-02,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,2-02,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,2-03,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,2-03,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,2-03,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,2-04,Bernie Worrell,B. Worrell,Written-By,33708,437684,discogs
rel_71c8f5c74c39,2-04,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,2-04,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,2-04,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,2-05,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,2-05,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,2-05,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,2-06,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,2-06,Grace Cook,G. Cooke,Written-By,717258,437684,discogs
rel_71c8f5c74c39,2-06,Tyrone Lampkin,T. Lampkin,Written-By,215450,437684,discogs
rel_71c8f5c74c39,2-06,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,2-06,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,2-07,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,2-07,Junie Morrison,W. Morrison,Written-By,67807,437684,discogs
rel_71c8f5c74c39,2-07,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,2-07,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,3-01,Garry Shider,G. Shider,Written-By,156375,437684,discogs
rel_71c8f5c74c39,3-01,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,3-01,Junie Morrison,W. Morrison,Written-By,67807,437684,discogs
rel_71c8f5c74c39,3-01,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,3-01,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,3-02,David Spradley,D. Spradley,Written-By,55173,437684,discogs
rel_71c8f5c74c39,3-02,Garry Shider,G. Shider,Written-By,156375,437684,discogs
rel_71c8f5c74c39,3-02,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,3-02,P-Funk All Stars,,Performer,159826,437684,discogs
rel_71c8f5c74c39,3-03,Bernie Worrell,B. Worrell,Written-By,33708,437684,discogs
rel_71c8f5c74c39,3-03,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_71c8f5c74c39,3-03,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,3-03,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,3-03,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,3-04,Bernie Worrell,B. Worrell,Written-By,33708,437684,discogs
rel_71c8f5c74c39,3-04,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_71c8f5c74c39,3-04,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,3-04,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,3-04,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,3-05,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,3-05,P-Funk All Stars,,Performer,159826,437684,discogs
rel_71c8f5c74c39,3-06,Andre Williams (3),Williams,Written-By,687443,437684,discogs
rel_71c8f5c74c39,3-06,Robert Payne Evans,Evans,Written-By,868811,437684,discogs
rel_71c8f5c74c39,3-06,Ron Ford,Ford,Written-By,76882,437684,discogs
rel_71c8f5c74c39,3-06,Stephanie Linn,Linn,Written-By,868812,437684,discogs
rel_71c8f5c74c39,3-06,P-Funk All Stars,,Performer,159826,437684,discogs
rel_71c8f5c74c39,3-07,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,3-07,P-Funk All Stars,,Performer,159826,437684,discogs
rel_71c8f5c74c39,3-08,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,3-08,P-Funk All Stars,,Performer,159826,437684,discogs
rel_71c8f5c74c39,3-09,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,3-09,P-Funk All Stars,,Performer,159826,437684,discogs
rel_71c8f5c74c39,3-10,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,3-10,P-Funk All Stars,,Performer,159826,437684,discogs
rel_71c8f5c74c39,3-11,Bernie Worrell,B. Worrell,Written-By,33708,437684,discogs
rel_71c8f5c74c39,3-11,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_71c8f5c74c39,3-11,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,3-11,P-Funk All Stars,,Performer,159826,437684,discogs
rel_71c8f5c74c39,3-12,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,3-12,P-Funk All Stars,,Performer,159826,437684,discogs
rel_71c8f5c74c39,4-01,Bernie Worrell,,Written-By,33708,437684,discogs
rel_71c8f5c74c39,4-01,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_71c8f5c74c39,4-01,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,4-01,P-Funk All Stars,,Performer,159826,437684,discogs
rel_71c8f5c74c39,4-02,Belita Woods,B. Woods,Written-By,119347,437684,discogs
rel_71c8f5c74c39,4-02,Belita Woods,,Performer,119347,437684,discogs
rel_71c8f5c74c39,4-03,Blackbyrd McKnight,D. McKnight,Written-By,4782987,437684,discogs
rel_71c8f5c74c39,4-03,Gary Hudgins,G. Hudge,Written-By,131723,437684,discogs
rel_71c8f5c74c39,4-03,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,4-03,Greg Boyer,G. Boyer,Written-By,298882,437684,discogs
rel_71c8f5c74c39,4-03,P-Funk All Stars,,Performer,159826,437684,discogs
rel_71c8f5c74c39,4-04,Billy Nelson,W. Nelson,Written-By,215306,437684,discogs
rel_71c8f5c74c39,4-04,Eddie Hazel,E. Hazel,Written-By,230473,437684,discogs
rel_71c8f5c74c39,4-04,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,4-04,P-Funk All Stars,,Performer,159826,437684,discogs
rel_71c8f5c74c39,4-05,Tracey Lewis,T. Lewis,Written-By,157867,437684,discogs
rel_71c8f5c74c39,4-05,Louis Kabbabie,,Performer,301195,437684,discogs
rel_71c8f5c74c39,4-06,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,4-06,P-Funk All Stars,,Performer,159826,437684,discogs
rel_71c8f5c74c39,4-07,Tracey Lewis,T. Lewis,Written-By,157867,437684,discogs
rel_71c8f5c74c39,4-07,Trey Lewd,,Performer,163071,437684,discogs
rel_71c8f5c74c39,4-08,Billy Nelson,W. Nelson,Written-By,215306,437684,discogs
rel_71c8f5c74c39,4-08,Eddie Hazel,E. Hazel,Written-By,230473,437684,discogs
rel_71c8f5c74c39,4-08,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,4-08,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,4-08,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,4-09,Billy Nelson,W. Nelson,Written-By,215306,437684,discogs
rel_71c8f5c74c39,4-09,Fuzzy Haskins,C. Haskins,Written-By,143516,437684,discogs
rel_71c8f5c74c39,4-09,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,4-09,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,4-09,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,4-10,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,4-10,Sidney Barnes,S. Barnes,Written-By,219284,437684,discogs
rel_71c8f5c74c39,4-10,Theresa Lindsey,T. Lindsay,Written-By,593793,437684,discogs
rel_71c8f5c74c39,4-10,Parliament,,Performer,8887,437684,discogs
rel_71c8f5c74c39,4-10,Funkadelic,,Performer,29923,437684,discogs
rel_71c8f5c74c39,4-11,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_71c8f5c74c39,4-11,Ron Bykowski,R. Bykowski,Written-By,282655,437684,discogs
rel_71c8f5c74c39,4-11,P-Funk All Stars,,Performer,159826,437684,discogs
rel_71c8f5c74c39,4-12,Blackbyrd McKnight,D. McKnight,Written-By,4782987,437684,discogs
rel_71c8f5c74c39,4-12,P-Funk All Stars,,Performer,159826,437684,discogs
rel_dd53e1c2f7b1,,George Clinton,,Producer,29262,437684,discogs
rel_dd53e1c2f7b1,1-01,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_dd53e1c2f7b1,1-01,Garry Shider,G. Shider,Written-By,156375,437684,discogs
rel_dd53e1c2f7b1,1-01,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,1-01,Parliament,,Performer,8887,437684,discogs
rel_dd53e1c2f7b1,1-01,Funkadelic,,Performer,29923,437684,discogs
rel_dd53e1c2f7b1,1-02,Bernie Worrell,B. Worrell,Written-By,33708,437684,discogs
rel_dd53e1c2f7b1,1-02,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_dd53e1c2f7b1,1-02,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,1-02,Parliament,,Performer,8887,437684,discogs
rel_dd53e1c2f7b1,1-02,Funkadelic,,Performer,29923,437684,discogs
rel_dd53e1c2f7b1,1-03,Bernie Worrell,B. Worrell,Written-By,33708,437684,discogs
rel_dd53e1c2f7b1,1-03,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_dd53e1c2f7b1,1-03,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,1-03,Parliament,,Performer,8887,437684,discogs
rel_dd53e1c2f7b1,1-03,Funkadelic,,Performer,29923,437684,discogs
rel_dd53e1c2f7b1,1-04,Bernie Worrell,B. Worrell,Written-By,33708,437684,discogs
rel_dd53e1c2f7b1,1-04,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_dd53e1c2f7b1,1-04,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,1-04,Parliament,,Performer,8887,437684,discogs
rel_dd53e1c2f7b1,1-04,Funkadelic,,Performer,29923,437684,discogs
rel_dd53e1c2f7b1,1-05,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_dd53e1c2f7b1,1-05,Junie Morrison,W. Morrison,Written-By,67807,437684,discogs
rel_dd53e1c2f7b1,1-05,Parliament,,Performer,8887,437684,discogs
rel_dd53e1c2f7b1,1-05,Funkadelic,,Performer,29923,437684,discogs
rel_dd53e1c2f7b1,1-06,Bernie Worrell,B. Worrell,Written-By,33708,437684,discogs
rel_dd53e1c2f7b1,1-06,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,1-06,Jerome Brailey,J. Brailey,Written-By,48146,437684,discogs
rel_dd53e1c2f7b1,1-06,Parliament,,Performer,8887,437684,discogs
rel_dd53e1c2f7b1,1-06,Funkadelic,,Performer,29923,437684,discogs
rel_dd53e1c2f7b1,1-07,Bernie Worrell,B. Worrell,Written-By,33708,437684,discogs
rel_dd53e1c2f7b1,1-07,Eddie Hazel,E. Hazel,Written-By,230473,437684,discogs
rel_dd53e1c2f7b1,1-07,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,1-07,Parliament,,Performer,8887,437684,discogs
rel_dd53e1c2f7b1,1-07,Funkadelic,,Performer,29923,437684,discogs
rel_dd53e1c2f7b1,1-08,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,1-08,Grace Cook,G. Cooke,Written-By,717258,437684,discogs
rel_dd53e1c2f7b1,1-08,Parliament,,Performer,8887,437684,discogs
rel_dd53e1c2f7b1,1-08,Funkadelic,,Performer,29923,437684,discogs
rel_dd53e1c2f7b1,1-09,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,1-09,Parliament,,Performer,8887,437684,discogs
rel_dd53e1c2f7b1,1-09,Funkadelic,,Performer,29923,437684,discogs
rel_dd53e1c2f7b1,2-01,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,2-01,Michael Hampton,M. Hampton,Written-By,55917,437684,discogs
rel_dd53e1c2f7b1,2-01,Parliament,,Performer,8887,437684,discogs
rel_dd53e1c2f7b1,2-01,Funkadelic,,Performer,29923,437684,discogs
rel_dd53e1c2f7b1,2-02,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_dd53e1c2f7b1,2-02,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,2-02,Parliament,,Performer,8887,437684,discogs
rel_dd53e1c2f7b1,2-02,Funkadelic,,Performer,29923,437684,discogs
rel_dd53e1c2f7b1,2-03,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,2-03,Parliament,,Performer,8887,437684,discogs
rel_dd53e1c2f7b1,2-03,Funkadelic,,Performer,29923,437684,discogs
rel_dd53e1c2f7b1,2-04,Bernie Worrell,B. Worrell,Written-By,33708,437684,discogs
rel_dd53e1c2f7b1,2-04,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,2-04,Parliament,,Performer,8887,437684,discogs
rel_dd53e1c2f7b1,2-04,Funkadelic,,Performer,29923,437684,discogs
rel_dd53e1c2f7b1,2-05,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,2-05,Parliament,,Performer,8887,437684,discogs
rel_dd53e1c2f7b1,2-05,Funkadelic,,Performer,29923,437684,discogs
rel_dd53e1c2f7b1,2-06,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,2-06,Grace Cook,G. Cooke,Written-By,717258,437684,discogs
rel_dd53e1c2f7b1,2-06,Tyrone Lampkin,T. Lampkin,Written-By,215450,437684,discogs
rel_dd53e1c2f7b1,2-06,Parliament,,Performer,8887,437684,discogs
rel_dd53e1c2f7b1,2-06,Funkadelic,,Performer,29923,437684,discogs
rel_dd53e1c2f7b1,2-07,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,2-07,Junie Morrison,W. Morrison,Written-By,67807,437684,discogs
rel_dd53e1c2f7b1,2-07,Parliament,,Performer,8887,437684,discogs
rel_dd53e1c2f7b1,2-07,Funkadelic,,Performer,29923,437684,discogs
rel_dd53e1c2f7b1,3-01,Garry Shider,G. Shider,Written-By,156375,437684,discogs
rel_dd53e1c2f7b1,3-01,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,3-01,Junie Morrison,W. Morrison,Written-By,67807,437684,discogs
rel_dd53e1c2f7b1,3-01,Parliament,,Performer,8887,437684,discogs
rel_dd53e1c2f7b1,3-01,Funkadelic,,Performer,29923,437684,discogs
rel_dd53e1c2f7b1,3-02,David Spradley,D. Spradley,Written-By,55173,437684,discogs
rel_dd53e1c2f7b1,3-02,Garry Shider,G. Shider,Written-By,156375,437684,discogs
rel_dd53e1c2f7b1,3-02,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,3-02,P-Funk All Stars,,Performer,159826,437684,discogs
rel_dd53e1c2f7b1,3-03,Bernie Worrell,B. Worrell,Written-By,33708,437684,discogs
rel_dd53e1c2f7b1,3-03,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_dd53e1c2f7b1,3-03,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,3-03,Parliament,,Performer,8887,437684,discogs
rel_dd53e1c2f7b1,3-03,Funkadelic,,Performer,29923,437684,discogs
rel_dd53e1c2f7b1,3-04,Bernie Worrell,B. Worrell,Written-By,33708,437684,discogs
rel_dd53e1c2f7b1,3-04,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_dd53e1c2f7b1,3-04,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,3-04,Parliament,,Performer,8887,437684,discogs
rel_dd53e1c2f7b1,3-04,Funkadelic,,Performer,29923,437684,discogs
rel_dd53e1c2f7b1,3-05,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,3-05,P-Funk All Stars,,Performer,159826,437684,discogs
rel_dd53e1c2f7b1,3-06,Andre Williams (3),Williams,Written-By,687443,437684,discogs
rel_dd53e1c2f7b1,3-06,Robert Payne Evans,Evans,Written-By,868811,437684,discogs
rel_dd53e1c2f7b1,3-06,Ron Ford,Ford,Written-By,76882,437684,discogs
rel_dd53e1c2f7b1,3-06,Stephanie Linn,Linn,Written-By,868812,437684,discogs
rel_dd53e1c2f7b1,3-06,P-Funk All Stars,,Performer,159826,437684,discogs
rel_dd53e1c2f7b1,3-07,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,3-07,P-Funk All Stars,,Performer,159826,437684,discogs
rel_dd53e1c2f7b1,3-08,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,3-08,P-Funk All Stars,,Performer,159826,437684,discogs
rel_dd53e1c2f7b1,3-09,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,3-09,P-Funk All Stars,,Performer,159826,437684,discogs
rel_dd53e1c2f7b1,3-10,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,3-10,P-Funk All Stars,,Performer,159826,437684,discogs
rel_dd53e1c2f7b1,3-11,Bernie Worrell,B. Worrell,Written-By,33708,437684,discogs
rel_dd53e1c2f7b1,3-11,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_dd53e1c2f7b1,3-11,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,3-11,P-Funk All Stars,,Performer,159826,437684,discogs
rel_dd53e1c2f7b1,3-12,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,3-12,P-Funk All Stars,,Performer,159826,437684,discogs
rel_dd53e1c2f7b1,4-01,Bernie Worrell,,Written-By,33708,437684,discogs
rel_dd53e1c2f7b1,4-01,Bootsy Collins,B. Collins,Written-By,24072,437684,discogs
rel_dd53e1c2f7b1,4-01,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,4-01,P-Funk All Stars,,Performer,159826,437684,discogs
rel_dd53e1c2f7b1,4-02,Belita Woods,B. Woods,Written-By,119347,437684,discogs
rel_dd53e1c2f7b1,4-02,Belita Woods,,Performer,119347,437684,discogs
rel_dd53e1c2f7b1,4-03,Blackbyrd McKnight,D. McKnight,Written-By,4782987,437684,discogs
rel_dd53e1c2f7b1,4-03,Gary Hudgins,G. Hudge,Written-By,131723,437684,discogs
rel_dd53e1c2f7b1,4-03,George Clinton,G. Clinton,Written-By,29262,437684,discogs
rel_dd53e1c2f7b1,4-03,Greg Boyer,G. Boyer,Written-By,298882,437684,discogs
rel_dd53e1c2f7b1,4-03,P-Funk All Stars,,Performer,159826,437684,discogs
rel_dd53e1c2f7b1,4-04,Billy Nelson,W. Nelson,Written-By,215306,437684,discogs
rel_dd53e1c2f7b1,4-04,Eddie Hazel,E. Hazel,Written-By,230473,437684,discogs
